Absolutdruck 1 vs Winkelposition, Messreihe #1
Winkelposition ( rad )	Absolutdruck 1 ( kPa )
1,816	193,05
1,808	193,15
1,799	193,09
1,788	192,67
1,773	192,12
1,758	191,41
1,740	190,44
1,723	189,35
1,701	188,10
1,678	186,76
1,652	185,00
1,626	183,66
1,598	181,76
1,569	180,20
1,539	178,18
1,506	176,04
1,473	174,30
1,437	172,03
1,400	169,77
1,360	167,87
1,321	165,51
1,280	163,03
1,239	161,09
1,199	158,49
1,156	155,66
1,112	153,48
1,068	150,83
1,024	148,08
0,979	145,97
0,933	143,26
0,888	140,40
0,842	138,27
0,796	135,63
0,751	133,57
0,705	130,72
0,660	128,13
0,614	126,28
0,569	123,87
0,523	121,64
0,479	119,77
0,437	117,72
0,396	115,75
0,357	114,21
0,316	112,39
0,276	110,95
0,237	109,19
0,199	107,62
0,163	106,27
0,130	104,86
0,099	103,37
0,069	102,26
0,039	100,86
0,011	99,68
-0,016	98,85
-0,041	97,71
-0,063	97,01
-0,083	96,04
-0,101	95,24
-0,118	94,54
-0,134	93,86
-0,148	93,28
-0,160	92,82
-0,171	92,26
-0,179	91,75
-0,184	91,42
-0,185	91,04
-0,187	90,77
-0,187	90,52
-0,187	90,28
-0,185	90,13
-0,179	89,97
-0,173	89,94
-0,163	89,92
-0,152	89,90
-0,138	89,98
-0,123	90,07
-0,105	90,30
-0,086	90,55
-0,066	90,78
-0,042	91,18
-0,017	91,50
0,009	91,99
0,038	92,50
0,066	92,95
0,097	93,49
0,129	94,14
0,163	94,69
0,199	95,38
0,237	96,17
0,275	96,82
0,314	97,71
0,353	98,48
0,393	99,50
0,435	100,56
0,479	101,52
0,523	102,69
0,567	103,99
0,613	105,11
0,658	106,57
0,704	108,16
0,749	109,43
0,795	111,13
0,840	112,57
0,886	114,43
0,931	116,32
0,977	117,93
1,021	120,00
1,067	122,12
1,111	123,91
1,155	126,33
1,197	128,74
1,239	130,78
1,280	133,52
1,319	135,78
1,360	138,60
1,400	141,48
1,436	143,88
1,470	147,01
1,503	150,11
1,536	152,60
1,568	155,74
1,598	158,72
1,626	161,30
1,651	164,34
1,676	167,25
1,698	169,63
1,720	172,41
1,739	175,26
1,756	177,30
1,770	179,86
1,783	182,18
1,795	183,98
1,803	185,96
1,811	187,52
1,816	189,09
1,819	190,39
1,821	191,29
1,821	192,05
1,819	192,77
1,816	193,04
1,810	193,16
1,800	193,03
1,789	192,87
1,775	192,31
1,759	191,50
1,744	190,86
1,725	189,63
1,706	188,27
1,682	187,04
1,657	185,51
1,632	184,22
1,604	182,17
1,574	180,18
1,544	178,53
1,511	176,40
1,478	174,41
1,442	172,60
1,406	170,21
1,367	167,91
1,327	166,18
1,286	163,60
1,247	161,14
1,206	159,05
1,162	156,35
1,120	153,53
1,074	151,43
1,030	148,63
0,986	145,86
0,941	143,80
0,895	141,14
0,850	138,35
0,803	136,24
0,757	133,83
0,712	131,54
0,666	128,99
0,622	126,61
0,576	124,59
0,531	122,20
0,487	119,99
0,445	118,26
0,402	116,25
0,361	114,33
0,322	112,76
0,283	110,96
0,243	109,63
0,206	107,93
0,170	106,26
0,137	105,10
0,104	103,74
0,074	102,29
0,044	101,27
0,016	100,03
-0,011	98,91
-0,036	98,05
-0,058	96,98
-0,079	96,36
-0,097	95,38
-0,115	94,60
-0,132	94,07
-0,146	93,41
-0,159	92,78
-0,168	92,30
-0,176	91,83
-0,182	91,46
-0,185	91,09
-0,187	90,72
-0,188	90,52
-0,187	90,26
-0,185	90,11
-0,181	90,06
-0,174	90,00
-0,165	89,97
-0,154	89,99
-0,141	90,03
-0,126	90,17
-0,108	90,26
-0,088	90,51
-0,066	90,73
-0,044	91,03
-0,020	91,43
0,005	91,76
0,031	92,25
0,061	92,85
0,091	93,31
0,124	93,94
0,159	94,63
0,195	95,24
0,231	96,03
0,267	96,84
0,306	97,56
0,346	98,48
0,386	99,26
0,429	100,34
0,471	101,47
0,517	102,40
0,561	103,65
0,605	105,00
0,650	106,22
0,696	107,76
0,741	109,38
0,787	110,73
0,833	112,49
0,878	114,00
0,924	115,86
0,969	117,86
1,015	119,53
1,060	121,64
1,104	123,89
1,148	125,80
1,191	128,15
1,232	130,71
1,274	132,85
1,313	135,46
1,354	137,89
1,393	140,86
1,429	143,83
1,464	146,16
1,499	149,30
1,530	152,42
1,563	154,90
1,593	157,96
1,623	161,12
1,649	163,46
1,673	166,51
1,693	169,62
1,714	171,85
1,734	174,60
1,753	177,19
1,770	179,31
1,783	181,64
1,795	184,02
1,803	185,57
1,810	187,42
1,814	189,04
1,817	190,22
1,821	191,36
1,821	192,05
1,821	192,60
1,816	193,08
1,810	193,17
1,800	193,15
1,789	192,83
1,777	192,47
1,762	191,56
1,747	190,61
1,729	189,81
1,709	188,51
1,687	187,02
1,662	185,71
1,635	184,12
1,607	182,52
1,579	180,63
1,549	178,57
1,517	177,00
1,484	174,88
1,448	172,74
1,412	170,82
1,374	168,43
1,335	166,20
1,294	164,10
1,253	161,72
1,213	159,13
1,170	157,10
1,126	154,30
1,082	151,63
1,038	149,50
0,993	146,84
0,947	144,65
0,903	141,97
0,858	139,18
0,811	137,26
0,765	134,53
0,719	131,88
0,674	129,87
0,628	127,27
0,583	124,85
0,539	122,80
0,495	120,57
0,451	118,36
0,410	116,88
0,369	114,75
0,328	113,28
0,289	111,25
0,250	109,43
0,212	108,17
0,176	106,61
0,141	105,09
0,110	103,90
0,079	102,42
0,049	101,19
0,020	100,21
-0,008	99,03
-0,033	98,16
-0,055	97,19
-0,077	96,19
-0,096	95,54
-0,113	94,71
-0,129	94,02
-0,143	93,48
-0,156	92,84
-0,167	92,23
-0,176	91,95
-0,182	91,48
-0,185	91,17
-0,187	90,73
-0,187	90,48
-0,187	90,28
-0,185	90,06
-0,181	89,90
-0,174	89,82
-0,167	89,75
-0,156	89,76
-0,141	89,84
-0,127	89,94
-0,112	90,15
-0,093	90,34
-0,072	90,61
-0,049	90,88
-0,025	91,27
0,002	91,72
0,028	92,07
0,057	92,58
0,086	93,18
0,118	93,66
0,152	94,29
0,188	95,02
0,225	95,63
0,262	96,44
0,300	97,20
0,339	98,07
0,380	99,11
0,423	99,95
0,465	101,02
0,509	102,24
0,553	103,27
0,597	104,62
0,642	106,04
0,688	107,24
0,735	108,87
0,781	110,22
0,826	111,98
0,872	113,75
0,916	115,24
0,961	117,24
1,007	119,23
1,052	121,00
1,098	123,17
1,142	125,51
1,184	127,44
1,225	130,05
1,268	132,66
1,307	134,82
1,348	137,62
1,387	139,97
1,425	142,97
1,459	145,92
1,494	148,47
1,525	151,52
1,558	154,65
1,588	157,17
1,618	160,30
1,645	163,36
1,670	165,76
1,692	168,79
1,712	171,61
1,731	173,96
1,750	176,73
1,766	179,22
1,781	181,02
1,792	183,37
1,802	185,41
1,808	186,84
1,814	188,59
1,817	189,67
1,821	190,86
1,821	191,86
1,821	192,35
1,817	192,97
1,811	193,18
1,803	193,25
1,792	192,90
1,780	192,35
1,764	191,79
1,748	190,86
1,731	189,74
1,712	188,60
1,690	187,21
1,665	185,66
1,638	184,25
1,612	182,36
1,582	180,88
1,552	178,91
1,521	176,92
1,488	175,10
1,453	172,94
1,417	170,56
1,378	168,78
1,338	166,39
1,299	163,98
1,260	162,16
1,219	159,42
1,177	156,93
1,133	154,71
1,089	152,18
1,045	149,44
0,999	147,20
0,955	144,54
0,909	142,26
0,864	139,60
0,817	136,88
0,771	134,91
0,726	132,29
0,680	129,69
0,635	127,77
0,589	125,11
0,545	122,88
0,501	121,01
0,457	118,83
0,415	116,69
0,374	115,10
0,335	113,17
0,294	111,63
0,254	109,96
0,217	108,25
0,181	106,95
0,146	105,38
0,115	103,91
0,083	102,88
0,053	101,51
0,024	100,40
-0,003	99,34
-0,030	98,33
-0,053	97,49
-0,074	96,49
-0,093	95,63
-0,110	94,96
-0,127	94,27
-0,141	93,45
-0,156	93,07
-0,165	92,49
-0,174	91,93
-0,179	91,57
-0,184	91,20
-0,187	90,86
-0,187	90,63
-0,187	90,39
-0,185	90,22
-0,182	90,03
-0,176	90,02
-0,168	90,00
-0,159	89,97
-0,145	90,07
-0,130	90,11
-0,113	90,26
-0,094	90,46
-0,074	90,72
-0,052	91,04
-0,028	91,33
-0,003	91,73
0,025	92,28
0,053	92,72
0,083	93,28
0,115	93,87
0,149	94,37
0,184	95,10
0,220	95,75
0,258	96,52
0,295	97,38
0,335	98,06
0,374	99,05
0,416	100,10
0,460	100,99
0,504	102,17
0,548	103,46
0,592	104,60
0,638	106,04
0,682	107,19
0,727	108,77
0,774	110,44
0,820	111,86
0,866	113,69
0,911	115,63
0,957	117,15
1,002	119,18
1,048	121,37
1,092	123,12
1,136	125,38
1,180	127,36
1,222	129,88
1,261	132,51
1,302	134,72
1,343	137,47
1,381	140,36
1,418	142,76
1,455	145,82
1,489	148,86
1,522	151,30
1,554	154,36
1,585	157,59
1,615	160,08
1,641	163,10
1,667	166,18
1,689	168,56
1,709	171,56
1,729	174,34
1,748	176,45
1,766	178,87
1,780	180,94
1,791	183,24
1,800	185,39
1,808	186,81
1,813	188,50
1,817	190,00
1,821	190,88
1,821	191,89
1,821	192,59
1,817	193,00
1,811	193,27
1,803	193,25
1,794	193,05
1,781	192,61
1,767	191,83
1,751	191,18
1,734	190,03
1,715	189,06
1,693	187,56
1,668	185,98
1,643	184,63
1,615	182,91
1,587	180,88
1,557	179,42
1,525	177,29
1,492	175,22
1,458	173,48
1,422	171,16
1,384	168,94
1,345	167,03
1,305	164,53
1,266	162,11
1,224	160,09
1,181	157,51
1,139	155,26
1,095	152,70
1,049	149,94
1,005	147,70
0,960	144,95
0,916	142,32
0,870	140,11
0,823	137,39
0,778	134,81
0,732	132,62
0,685	130,00
0,641	127,64
0,595	125,62
0,550	123,13
0,506	120,81
0,463	119,10
0,421	116,97
0,379	115,37
0,338	113,37
0,298	111,38
0,259	110,01
0,221	108,28
0,185	106,62
0,151	105,42
0,118	104,07
0,086	102,86
0,057	101,59
0,027	100,40
0,000	99,44
-0,027	98,29
-0,050	97,22
-0,071	96,42
-0,090	95,57
-0,108	94,77
-0,126	94,15
-0,140	93,47
-0,154	92,93
-0,163	92,45
-0,173	91,97
-0,179	91,51
-0,184	91,14
-0,187	90,84
-0,188	90,58
-0,188	90,38
-0,185	90,22
-0,182	90,09
-0,178	90,00
-0,170	89,97
-0,159	90,01
-0,146	90,03
-0,132	90,11
-0,115	90,21
-0,097	90,41
-0,077	90,57
-0,055	90,89
-0,031	91,25
-0,006	91,55
0,020	92,02
0,049	92,55
0,079	92,99
0,112	93,61
0,145	94,12
0,179	94,84
0,215	95,65
0,251	96,30
0,291	97,19
0,328	98,05
0,369	98,88
0,412	99,87
0,454	100,97
0,498	101,86
0,542	103,12
0,587	104,17
0,631	105,64
0,677	107,18
0,723	108,40
0,768	110,09
0,814	111,83
0,859	113,30
0,905	115,17
0,950	117,09
0,996	118,71
1,041	120,81
1,085	122,59
1,129	124,88
1,173	127,30
1,214	129,36
1,255	131,81
1,297	134,60
1,337	136,89
1,378	139,74
1,415	142,78
1,450	145,19
1,484	148,11
1,517	151,26
1,549	153,72
1,580	156,81
1,612	160,07
1,640	162,48
1,663	165,54
1,685	167,95
1,706	170,84
1,726	173,67
1,745	175,93
1,762	178,53
1,778	180,89
1,789	182,70
1,800	184,82
1,808	186,75
1,813	188,17
1,817	189,62
1,821	190,78
1,821	191,52
1,821	192,45
1,817	192,99
1,813	193,22
1,805	193,27
1,795	193,05
1,783	192,59
1,769	192,00
1,755	191,32
1,737	190,14
1,718	188,84
1,696	187,77
1,671	186,24
1,646	184,54
1,618	183,11
1,590	181,19
1,561	179,26
1,530	177,53
1,497	175,54
1,462	173,31
1,426	171,51
1,389	169,19
1,351	166,88
1,312	164,80
1,271	162,59
1,230	160,38
1,188	157,85
1,145	155,16
1,101	152,97
1,056	150,25
1,012	147,41
0,966	145,43
0,920	142,64
0,875	139,91
0,829	137,65
0,784	135,02
0,738	132,45
0,693	130,45
0,647	127,89
0,602	125,40
0,556	123,54
0,512	121,18
0,468	119,48
0,426	117,34
0,385	115,36
0,346	113,72
0,305	111,87
0,265	110,10
0,226	108,69
0,190	107,10
0,156	105,57
0,123	104,38
0,091	103,02
0,060	101,93
0,031	100,67
0,003	99,48
-0,024	98,71
-0,047	97,59
-0,068	96,57
-0,088	95,86
-0,105	94,98
-0,123	94,22
-0,138	93,69
-0,152	93,08
-0,163	92,62
-0,173	92,09
-0,179	91,60
-0,184	91,28
-0,185	90,95
-0,187	90,70
-0,188	90,46
-0,187	90,25
-0,184	90,10
-0,178	90,05
-0,171	90,03
-0,160	90,05
-0,148	90,07
-0,134	90,18
-0,118	90,31
-0,099	90,52
-0,080	90,78
-0,058	91,04
-0,035	91,43
-0,009	91,82
0,017	92,20
0,044	92,66
0,074	93,26
0,105	93,67
0,140	94,23
0,174	94,79
0,210	95,53
0,247	96,30
0,284	97,00
0,324	97,91
0,363	98,87
0,405	99,70
0,449	100,82
0,493	102,02
0,537	103,01
0,580	104,29
0,624	105,45
0,669	106,97
0,715	108,50
0,762	109,80
0,809	111,47
0,855	113,30
0,900	114,80
0,944	116,70
0,988	118,77
1,034	120,46
1,079	122,67
1,123	124,47
1,167	126,87
1,210	129,39
1,250	131,47
1,291	134,15
1,330	137,06
1,371	139,26
1,409	142,34
1,445	145,21
1,480	147,55
1,513	150,72
1,544	153,74
1,576	156,30
1,607	159,48
1,634	161,90
1,660	164,90
1,684	167,84
1,704	170,27
1,725	173,11
1,742	175,92
1,761	178,06
1,777	180,51
1,789	182,90
1,799	184,66
1,806	186,61
1,813	188,27
1,816	189,36
1,819	190,76
1,821	191,45
1,821	192,24
1,819	192,80
1,814	193,00
1,806	193,21
1,797	193,01
1,784	192,76
1,772	192,11
1,756	191,30
1,740	190,44
1,720	189,35
1,700	187,88
1,674	186,58
1,649	184,93
1,623	183,13
1,594	181,59
1,566	179,59
1,536	177,63
1,503	175,76
1,469	173,70
1,433	171,94
1,395	169,77
1,356	167,44
1,316	165,45
1,277	163,12
1,236	160,52
1,194	158,50
1,151	155,84
1,107	153,13
1,062	150,88
1,018	148,13
0,974	145,37
0,928	143,23
0,883	140,43
0,837	137,70
0,792	135,82
0,746	133,09
0,701	130,54
0,653	128,57
0,608	126,07
0,564	124,22
0,518	121,78
0,476	119,65
0,432	117,86
0,391	115,76
0,350	113,89
0,311	112,29
0,272	110,37
0,232	109,02
0,195	107,40
0,160	105,97
0,127	104,69
0,096	103,20
0,066	101,94
0,036	100,90
0,006	99,74
-0,019	98,60
-0,044	97,75
-0,064	96,72
-0,085	95,89
-0,102	95,22
-0,119	94,46
-0,135	93,85
-0,149	93,16
-0,162	92,64
-0,171	92,20
-0,178	91,71
-0,182	91,30
-0,185	91,02
-0,188	90,69
-0,188	90,44
-0,187	90,29
-0,184	90,11
-0,179	90,00
-0,171	89,97
-0,162	89,93
-0,151	89,97
-0,137	90,09
-0,121	90,17
-0,102	90,32
-0,083	90,57
-0,061	90,87
-0,039	91,18
-0,014	91,61
0,013	91,95
0,041	92,44
0,069	93,05
0,101	93,51
0,134	94,18
0,168	94,85
0,204	95,45
0,242	96,27
0,280	97,09
0,317	97,79
0,357	98,76
0,397	99,77
0,440	100,58
0,484	101,77
0,528	102,74
0,572	104,02
0,617	105,45
0,663	106,64
0,708	108,24
0,754	109,85
0,800	111,25
0,847	113,01
0,892	114,87
0,936	116,43
0,982	118,41
1,027	120,08
1,071	122,27
1,117	124,55
1,161	126,38
1,203	128,83
1,244	131,50
1,285	133,61
1,324	136,40
1,365	138,76
1,403	141,65
1,439	144,59
1,473	147,06
1,506	150,09
1,539	153,21
1,571	155,61
1,601	158,78
1,630	161,90
1,656	164,42
1,678	167,51
1,700	170,45
1,720	172,75
1,740	175,49
1,758	178,04
1,773	180,00
1,786	182,39
1,795	184,49
1,805	186,08
1,811	187,91
1,816	189,49
1,821	190,49
1,821	191,58
1,821	192,29
1,819	192,86
1,814	193,12
1,808	193,37
1,800	193,21
1,788	192,85
1,775	192,27
1,759	191,55
1,742	190,57
1,725	189,59
1,703	188,21
1,679	186,64
1,654	185,36
1,627	183,55
1,599	182,02
1,571	180,17
1,539	178,23
1,508	176,42
1,475	174,30
1,439	172,05
1,401	170,32
1,363	168,09
1,324	165,65
1,283	163,73
1,243	161,19
1,202	158,67
1,159	156,51
1,115	153,85
1,071	151,10
1,026	148,92
0,982	146,31
0,936	143,44
0,891	141,40
0,845	138,64
0,800	136,01
0,754	133,83
0,708	131,20
0,663	129,17
0,616	126,79
0,572	124,40
0,526	122,45
0,484	120,22
0,440	117,98
0,399	116,37
0,358	114,37
0,317	112,35
0,278	110,88
0,239	109,16
0,203	107,95
0,167	106,26
0,134	104,85
0,102	103,53
0,071	102,21
0,041	100,92
0,013	100,00
-0,014	98,85
-0,039	97,79
-0,061	96,97
-0,080	96,05
-0,099	95,44
-0,116	94,66
-0,134	93,92
-0,148	93,36
-0,159	92,76
-0,170	92,25
-0,176	91,85
-0,182	91,38
-0,185	90,98
-0,188	90,69
-0,188	90,43
-0,188	90,26
-0,185	89,97
-0,181	89,88
-0,173	89,85
-0,163	89,78
-0,152	89,76
-0,140	89,84
-0,124	89,92
-0,107	90,12
-0,086	90,27
-0,064	90,53
-0,042	90,88
-0,017	91,14
0,008	91,60
0,035	92,06
0,064	92,61
0,094	93,20
0,129	93,71
0,162	94,45
0,198	95,21
0,234	95,86
0,272	96,74
0,311	97,62
0,350	98,38
0,391	99,38
0,434	100,22
0,476	101,37
0,520	102,59
0,564	103,62
0,609	104,97
0,655	106,42
0,702	107,70
0,748	109,30
0,793	111,04
0,839	112,45
0,883	114,33
0,928	115,78
0,972	117,82
1,019	119,90
1,065	121,63
1,109	123,84
1,153	126,24
1,195	128,16
1,236	130,65
1,277	133,35
1,318	135,60
1,357	138,46
1,396	140,87
1,434	143,89
1,469	146,89
1,502	149,41
1,533	152,40
1,565	155,57
1,594	158,13
1,624	161,09
1,651	164,16
1,676	166,61
1,696	169,69
1,717	172,41
1,737	174,67
1,755	177,27
1,770	179,92
1,784	181,87
1,795	183,94
1,805	185,94
1,811	187,48
1,814	189,04
1,817	190,14
1,821	191,08
1,821	192,03
1,819	192,50
1,816	192,99
1,810	193,21
1,802	193,16
1,789	192,74
1,777	192,27
1,762	191,73
1,745	190,74
1,728	189,59
1,707	188,43
1,684	186,99
1,659	185,26
1,632	183,87
1,604	182,11
1,576	180,49
1,546	178,47
1,514	176,30
1,480	174,63
1,445	172,44
1,407	170,07
1,370	168,14
1,330	165,84
1,291	163,34
1,249	161,28
1,208	158,73
1,166	156,18
1,122	154,08
1,078	151,35
1,034	148,66
0,990	146,36
0,942	143,79
0,897	141,10
0,851	138,95
0,806	136,33
0,760	133,60
0,715	131,43
0,669	128,79
0,624	126,78
0,578	124,34
0,534	122,07
0,490	120,19
0,446	118,01
0,405	116,01
0,364	114,49
0,324	112,62
0,284	110,87
0,245	109,49
0,207	107,79
0,173	106,39
0,138	105,02
0,107	103,58
0,075	102,48
0,046	101,22
0,017	99,84
-0,009	99,08
-0,035	97,95
-0,058	97,12
-0,079	96,17
-0,097	95,35
-0,115	94,69
-0,130	93,93
-0,145	93,27
-0,157	92,85
-0,167	92,23
-0,176	91,77
-0,182	91,41
-0,185	91,01
-0,188	90,70
-0,188	90,41
-0,188	90,22
-0,185	90,06
-0,181	89,93
-0,174	89,85
-0,165	89,81
-0,154	89,82
-0,141	89,91
-0,126	89,97
-0,108	90,18
-0,090	90,41
-0,069	90,60
-0,047	90,94
-0,022	91,25
0,005	91,66
0,031	92,14
0,060	92,56
0,090	93,09
0,123	93,75
0,157	94,27
0,193	95,04
0,229	95,85
0,267	96,51
0,305	97,43
0,344	98,19
0,385	99,22
0,426	100,20
0,470	101,13
0,514	102,29
0,558	103,56
0,603	104,63
0,649	106,11
0,694	107,61
0,740	108,94
0,785	110,67
0,831	112,03
0,877	113,89
0,922	115,73
0,966	117,35
1,012	119,42
1,057	121,57
1,103	123,34
1,147	125,68
1,189	128,13
1,230	130,21
1,271	132,81
1,312	135,07
1,352	137,91
1,390	140,85
1,428	143,28
1,462	146,23
1,497	149,35
1,530	151,69
1,561	154,81
1,593	157,98
1,621	160,54
1,646	163,47
1,671	166,58
1,693	168,94
1,714	171,85
1,734	174,63
1,753	176,83
1,769	179,33
1,783	181,70
1,794	183,53
1,802	185,60
1,810	187,48
1,814	188,77
1,817	190,12
1,819	191,15
1,821	191,91
1,819	192,61
1,816	192,88
1,811	193,18
1,803	193,08
1,792	192,90
1,778	192,30
1,764	191,54
1,747	190,95
1,729	189,72
1,709	188,57
1,687	187,38
1,663	185,74
1,637	184,39
1,608	182,52
1,580	180,67
1,549	179,00
1,517	176,78
1,486	174,79
1,450	173,10
1,414	170,76
1,374	168,41
1,335	166,61
1,296	164,12
1,255	161,72
1,214	159,58
1,172	156,90
1,128	154,30
1,084	152,09
1,040	149,37
0,996	146,65
0,950	144,46
0,905	141,69
0,859	138,98
0,814	136,94
0,767	134,36
0,721	131,67
0,675	129,58
0,630	127,03
0,584	125,03
0,540	122,83
0,496	120,64
0,452	118,91
0,412	116,75
0,371	114,75
0,330	113,08
0,291	111,22
0,251	109,82
0,214	108,12
0,178	106,45
0,143	105,19
0,112	103,70
0,080	102,25
0,050	101,30
0,020	100,05
-0,006	98,86
-0,031	98,04
-0,055	97,03
-0,075	96,30
-0,094	95,43
-0,112	94,67
-0,127	94,10
-0,143	93,38
-0,156	92,75
-0,167	92,31
-0,176	91,77
-0,181	91,38
-0,185	91,06
-0,187	90,65
-0,188	90,46
-0,188	90,19
-0,185	90,00
-0,182	89,86
-0,174	89,75
-0,167	89,73
-0,156	89,73
-0,143	89,82
-0,129	89,95
-0,112	90,07
-0,091	90,29
-0,071	90,62
-0,049	90,92
-0,025	91,28
0,000	91,63
0,027	92,13
0,055	92,66
0,086	93,12
0,118	93,73
0,152	94,41
0,187	94,97
0,223	95,78
0,261	96,64
0,298	97,32
0,338	98,27
0,379	99,10
0,421	100,12
0,463	101,29
0,507	102,25
0,551	103,46
0,597	104,85
0,642	106,02
0,688	107,53
0,734	109,08
0,779	110,45
0,823	112,23
0,869	113,65
0,914	115,50
0,960	117,48
1,007	119,14
1,052	121,25
1,096	123,56
1,140	125,39
1,181	127,86
1,224	130,36
1,266	132,54
1,307	135,18
1,348	138,04
1,385	140,37
1,423	143,35
1,458	145,77
1,492	148,76
1,524	151,86
1,557	154,30
1,588	157,46
1,616	160,55
1,643	163,02
1,668	166,21
1,690	169,05
1,712	171,45
1,731	174,25
1,750	177,05
1,767	179,11
1,781	181,49
1,792	183,62
1,802	185,23
1,808	187,12
1,814	188,65
1,817	189,85
1,821	191,05
1,821	191,68
1,821	192,48
1,817	193,01
1,813	193,24
1,803	193,27
1,794	193,00
1,780	192,59
1,766	191,90
1,750	191,05
1,733	190,12
1,712	188,85
1,690	187,39
1,667	186,07
1,640	184,52
1,613	182,93
1,583	181,01
1,555	178,95
1,524	177,34
1,489	175,30
1,455	173,10
1,418	171,14
1,381	169,00
1,341	166,56
1,302	164,53
1,261	162,17
1,221	159,64
1,178	157,51
1,136	154,75
1,092	152,09
1,046	149,91
1,002	147,17
0,957	144,48
0,911	142,33
0,866	139,55
0,820	137,36
0,773	134,71
0,727	132,09
0,682	130,01
0,638	127,51
0,592	125,06
0,547	123,13
0,503	120,81
0,459	118,59
0,418	116,93
0,375	114,95
0,336	113,31
0,295	111,45
0,256	109,72
0,218	108,41
0,182	106,66
0,148	105,15
0,116	103,98
0,085	102,70
0,055	101,51
0,025	100,30
-0,003	99,15
-0,028	98,31
-0,052	97,27
-0,072	96,31
-0,091	95,59
-0,110	94,72
-0,126	94,11
-0,141	93,51
-0,154	92,92
-0,165	92,45
-0,174	91,96
-0,181	91,56
-0,185	91,24
-0,187	91,01
-0,187	90,59
-0,187	90,45
-0,185	90,25
-0,182	90,11
-0,178	90,07
-0,170	90,03
-0,159	90,08
-0,146	90,14
-0,132	90,23
-0,115	90,45
-0,096	90,61
-0,075	90,91
-0,052	91,14
-0,028	91,55
-0,003	91,95
0,022	92,35
0,050	92,87
0,080	93,41
0,112	93,93
0,148	94,56
0,182	95,15
0,218	95,88
0,256	96,74
0,294	97,40
0,331	98,29
0,372	99,31
0,415	100,13
0,457	101,20
0,501	102,39
0,545	103,36
0,589	104,68
0,635	105,89
0,680	107,39
0,726	108,95
0,771	110,30
0,817	112,05
0,862	113,83
0,908	115,32
0,953	117,29
0,997	119,25
1,045	120,98
1,089	123,11
1,133	125,00
1,177	127,41
1,217	129,97
1,258	132,09
1,299	134,81
1,340	137,57
1,379	139,85
1,417	142,96
1,453	145,83
1,486	148,26
1,519	151,36
1,550	154,46
1,582	157,00
1,613	160,15
1,640	163,18
1,665	165,59
1,687	168,70
1,707	170,99
1,726	173,85
1,747	176,46
1,764	178,57
1,778	181,07
1,791	183,32
1,800	185,03
1,808	186,92
1,813	188,59
1,817	189,74
1,819	191,00
1,821	191,83
1,821	192,61
1,819	193,01
1,813	193,30
1,806	193,38
1,795	193,14
1,783	192,70
1,769	192,02
1,753	191,23
1,736	190,39
1,717	189,10
1,695	187,58
1,671	186,39
1,645	184,70
1,618	182,87
1,590	181,37
1,560	179,36
1,528	177,26
1,495	175,65
1,462	173,44
1,426	171,20
1,389	169,49
1,349	167,19
1,310	164,73
1,269	162,84
1,228	160,12
1,186	158,18
1,144	155,43
1,100	152,75
1,056	150,64
1,012	147,75
0,966	145,22
0,920	143,08
0,875	140,34
0,829	137,60
0,782	135,40
0,737	132,76
0,691	130,31
0,646	128,37
0,600	125,87
0,556	123,32
0,511	121,45
0,468	119,33
0,426	117,71
0,383	115,65
0,344	113,59
0,305	111,98
0,264	110,41
0,226	108,55
0,188	107,35
0,154	105,71
0,123	104,21
0,091	103,07
0,061	101,79
0,031	100,76
0,003	99,55
-0,024	98,47
-0,047	97,64
-0,069	96,70
-0,088	95,78
-0,107	95,10
-0,123	94,32
-0,138	93,69
-0,151	93,11
-0,163	92,57
-0,173	92,13
-0,179	91,71
-0,184	91,27
-0,185	90,99
-0,187	90,63
-0,187	90,35
-0,187	90,28
-0,184	90,08
-0,178	89,98
-0,170	89,90
-0,160	89,94
-0,148	89,95
-0,134	90,03
-0,118	90,15
-0,099	90,28
-0,080	90,51
-0,058	90,76
-0,033	91,11
-0,009	91,50
0,017	91,98
0,046	92,35
0,074	92,89
0,105	93,51
0,140	93,99
0,174	94,69
0,210	95,28
0,248	96,13
0,284	97,02
0,324	97,71
0,363	98,67
0,405	99,70
0,448	100,58
0,492	101,75
0,536	102,99
0,580	104,02
0,625	105,45
0,671	106,64
0,716	108,24
0,762	109,87
0,807	111,29
0,853	113,11
0,898	114,94
0,944	116,50
0,990	118,54
1,035	120,61
1,079	122,34
1,123	124,59
1,167	126,53
1,210	129,00
1,250	131,58
1,291	133,80
1,332	136,63
1,371	139,54
1,409	141,98
1,445	144,96
1,480	147,97
1,513	150,40
1,544	153,51
1,576	156,57
1,607	159,08
1,635	162,02
1,660	164,59
1,682	167,59
1,704	170,64
1,723	172,97
1,744	175,67
1,761	178,10
1,777	180,15
1,788	182,57
1,799	184,72
1,806	186,26
1,811	187,92
1,816	189,43
1,819	190,62
1,821	191,68
1,821	192,41
1,819	192,85
1,814	193,11
1,806	193,21
1,797	193,03
1,784	192,67
1,770	192,05
1,756	191,18
1,739	190,24
1,720	189,30
1,700	187,92
1,676	186,39
1,651	185,09
1,624	183,42
1,596	181,43
1,566	179,95
1,535	177,82
1,503	175,70
1,469	173,95
1,433	171,55
1,395	169,30
1,356	167,48
1,316	165,58
1,277	163,37
1,236	160,67
1,194	158,25
1,151	156,18
1,107	153,11
1,063	150,35
1,019	148,26
0,974	145,46
0,928	142,69
