Absolutdruck 1 vs Winkelposition, Messreihe #1
Winkelposition ( rad )	Absolutdruck 1 ( kPa )
0,462	148,52
0,476	149,43
0,489	150,15
0,503	151,05
0,515	151,93
0,528	152,61
0,540	153,50
0,553	154,35
0,565	155,08
0,576	155,94
0,589	156,79
0,600	157,38
0,613	158,23
0,624	158,94
0,635	159,72
0,646	160,48
0,655	161,10
0,666	161,95
0,677	162,75
0,686	163,37
0,696	164,10
0,705	164,91
0,715	165,43
0,724	166,17
0,734	166,96
0,741	167,49
0,749	168,12
0,759	168,79
0,767	169,31
0,774	169,96
0,782	170,53
0,789	171,13
0,796	171,72
0,803	172,23
0,809	172,90
0,817	173,45
0,823	173,89
0,829	174,50
0,836	175,04
0,842	175,50
0,847	175,94
0,853	176,48
0,858	176,83
0,862	177,30
0,867	177,75
0,873	178,12
0,878	178,54
0,883	178,93
0,886	179,29
0,891	179,70
0,895	180,03
0,898	180,39
0,903	180,78
0,906	181,03
0,909	181,48
0,913	181,70
0,916	181,99
0,919	182,30
0,922	182,58
0,924	182,81
0,927	183,10
0,930	183,33
0,931	183,53
0,933	183,76
0,935	183,92
0,936	184,25
0,939	184,41
0,941	184,56
0,941	184,80
0,942	184,93
0,944	185,04
0,946	185,24
0,946	185,35
0,947	185,46
0,947	185,63
0,947	185,72
0,947	185,86
0,947	185,88
0,947	186,01
0,947	185,96
0,947	186,05
0,947	186,08
0,947	186,15
0,947	186,19
0,947	186,23
0,947	186,21
0,946	186,21
0,944	186,26
0,942	186,18
0,941	186,15
0,941	186,12
0,939	186,04
0,938	185,96
0,935	185,92
0,933	185,80
0,930	185,74
0,928	185,66
0,925	185,60
0,922	185,41
0,919	185,27
0,917	185,08
0,914	185,02
0,909	184,77
0,906	184,58
0,902	184,49
0,898	184,22
0,894	184,06
0,891	183,84
0,886	183,56
0,881	183,28
0,877	183,02
0,872	182,74
0,866	182,49
0,861	182,19
0,856	181,91
0,850	181,59
0,844	181,30
0,837	180,90
0,831	180,59
0,825	180,19
0,818	179,82
0,812	179,45
0,804	179,07
0,798	178,59
0,790	178,21
0,782	177,68
0,774	177,24
0,767	176,89
0,759	176,30
0,749	175,81
0,741	175,36
0,732	174,87
0,723	174,45
0,715	173,81
0,705	173,26
0,696	172,79
0,685	172,20
0,675	171,47
0,664	171,01
0,653	170,40
0,642	169,73
0,633	169,16
0,622	168,50
0,609	167,78
0,598	167,24
0,586	166,48
0,575	165,87
0,562	165,16
0,550	164,44
0,537	163,75
0,525	163,00
0,511	162,22
0,498	161,60
0,484	160,80
0,470	160,04
0,456	159,38
0,441	158,46
0,427	157,66
0,413	157,00
0,397	156,17
0,383	155,29
0,368	154,61
0,352	153,75
0,336	152,81
0,320	152,12
0,305	151,17
0,289	150,49
0,272	149,59
0,256	148,66
0,239	147,94
0,221	147,10
0,204	146,15
0,188	145,44
0,171	144,48
0,152	143,66
0,135	142,93
0,118	141,97
0,099	141,03
0,082	140,26
0,064	139,33
0,046	138,42
0,028	137,72
0,009	136,69
-0,009	135,78
-0,027	135,04
-0,046	134,14
-0,064	133,35
-0,083	132,44
-0,102	131,60
-0,121	130,93
-0,140	130,02
-0,159	129,14
-0,178	128,36
-0,196	127,52
-0,215	126,89
-0,234	125,99
-0,251	125,17
-0,272	124,45
-0,289	123,71
-0,308	122,90
-0,327	122,29
-0,346	121,54
-0,364	120,74
-0,382	120,12
-0,401	119,38
-0,419	118,77
-0,437	118,05
-0,454	117,35
-0,473	116,73
-0,490	116,09
-0,507	115,45
-0,525	114,95
-0,542	114,28
-0,559	113,64
-0,575	113,17
-0,592	112,58
-0,608	112,13
-0,624	111,48
-0,641	110,93
-0,657	110,42
-0,672	109,92
-0,686	109,41
-0,702	108,97
-0,716	108,45
-0,730	107,94
-0,745	107,52
-0,759	107,10
-0,773	106,67
-0,787	106,19
-0,800	105,76
-0,814	105,41
-0,825	105,06
-0,837	104,64
-0,850	104,27
-0,861	103,93
-0,872	103,56
-0,884	103,29
-0,894	102,92
-0,905	102,64
-0,916	102,30
-0,925	101,97
-0,935	101,74
-0,942	101,41
-0,952	101,14
-0,960	100,92
-0,969	100,66
-0,977	100,46
-0,983	100,25
-0,991	100,01
-0,997	99,83
-1,002	99,63
-1,008	99,46
-1,015	99,28
-1,021	99,08
-1,026	98,90
-1,030	98,78
-1,035	98,62
-1,040	98,51
-1,045	98,40
-1,048	98,24
-1,051	98,08
-1,054	97,99
-1,056	97,91
-1,057	97,84
-1,059	97,74
-1,060	97,70
-1,062	97,67
-1,063	97,62
-1,063	97,58
-1,063	97,59
-1,063	97,59
-1,063	97,58
-1,063	97,57
-1,063	97,57
-1,062	97,58
-1,060	97,58
-1,059	97,56
-1,056	97,61
-1,052	97,58
-1,049	97,64
-1,048	97,67
-1,043	97,68
-1,038	97,75
-1,034	97,81
-1,029	97,90
-1,024	97,96
-1,018	98,05
-1,013	98,18
-1,007	98,26
-1,001	98,38
-0,994	98,52
-0,986	98,62
-0,979	98,76
-0,969	98,87
-0,961	99,01
-0,953	99,18
-0,946	99,28
-0,936	99,46
-0,927	99,64
-0,917	99,80
-0,906	100,01
-0,895	100,24
-0,886	100,43
-0,875	100,69
-0,864	100,83
-0,851	101,10
-0,840	101,37
-0,828	101,55
-0,817	101,89
-0,804	102,14
-0,790	102,40
-0,778	102,67
-0,763	102,95
-0,751	103,25
-0,737	103,55
-0,723	103,83
-0,708	104,21
-0,694	104,56
-0,679	104,83
-0,664	105,20
-0,649	105,62
-0,633	105,91
