Absolutdruck 1, Messreihe #1
Zeit ( s )	Absolutdruck 1 ( kPa )
886,1000	140,39
886,2000	101,93
886,3000	147,71
886,4000	147,02
886,5000	100,39
886,6000	140,95
886,7000	153,71
886,8000	102,47
886,9000	134,36
887,0000	169,60
887,1000	105,24
887,2000	111,49
887,3000	170,38
887,4000	125,66
887,5000	107,68
887,6000	159,75
887,7000	132,48
887,8000	99,66
887,9000	154,34
888,0000	158,94
888,1000	99,64
888,2000	128,09
888,3000	163,60
888,4000	108,70
888,5000	122,18
888,6000	167,24
888,7000	113,42
888,8000	116,59
888,9000	167,69
889,0000	119,01
889,1000	102,13
889,2000	164,59
889,3000	146,23
889,4000	100,53
889,5000	141,73
889,6000	152,97
889,7000	102,18
889,8000	135,01
889,9000	169,32
890,0000	104,85
890,1000	112,09
890,2000	170,38
890,3000	124,96
890,4000	108,21
890,5000	169,98
890,6000	131,42
890,7000	105,03
890,8000	155,38
890,9000	138,56
891,0000	99,62
891,1000	149,40
891,2000	162,85
891,3000	100,31
891,4000	123,14
891,5000	166,54
891,6000	112,38
891,7000	117,75
891,8000	168,45
891,9000	117,64
892,0000	102,62
892,1000	165,42
892,2000	144,73
892,3000	100,85
892,4000	143,47
892,5000	151,16
892,6000	99,83
892,7000	136,94
892,8000	156,87
892,9000	103,93
893,0000	130,61
893,1000	170,22
893,2000	107,16
893,3000	109,36
893,4000	170,26
893,5000	129,19
893,6000	105,99
893,7000	157,09
893,8000	136,10
893,9000	99,55
894,0000	151,59
894,1000	161,29
894,2000	99,94
894,3000	125,29
894,4000	165,44
894,5000	110,73
894,6000	119,52
894,7000	168,35
894,8000	115,88
894,9000	114,22
895,0000	166,40
895,1000	121,72
895,2000	101,36
895,3000	162,84
895,4000	149,29
895,5000	100,08
895,6000	139,00
895,7000	155,20
895,8000	103,11
895,9000	132,52
896,0000	169,99
896,1000	106,17
896,2000	110,40
896,3000	170,39
896,4000	127,67
896,5000	106,76
896,6000	158,48
896,7000	134,26
896,8000	103,78
896,9000	152,79
897,0000	141,21
897,1000	99,76
897,2000	146,66
897,3000	164,63
897,4000	100,82
897,5000	120,78
897,6000	167,79
897,7000	114,62
897,8000	115,53
897,9000	167,31
898,0000	120,40
898,1000	101,73
898,2000	163,89
898,3000	147,60
898,4000	100,36
898,5000	140,29
898,6000	154,18
898,7000	102,63
898,8000	133,64
898,9000	159,62
899,0000	105,55
899,1000	127,30
899,2000	170,37
899,3000	109,19
899,4000	107,55
899,5000	169,71
899,6000	132,95
899,7000	104,45
899,8000	154,30
899,9000	139,57
900,0000	99,66
900,1000	148,18
900,2000	163,61
900,3000	100,47
900,4000	122,25
900,5000	167,03
900,6000	112,99
900,7000	117,11
900,8000	169,35
900,9000	118,65
901,0000	112,36
901,1000	165,05
901,2000	124,59
901,3000	100,77
901,4000	161,05
901,5000	151,50
901,6000	99,79
901,7000	136,33
901,8000	157,51
901,9000	104,20
902,0000	129,94
902,1000	170,32
902,2000	107,54
902,3000	109,09
902,4000	170,28
902,5000	129,80
902,6000	105,85
902,7000	156,86
902,8000	136,31
902,9000	103,14
903,0000	151,25
903,1000	143,08
903,2000	99,98
903,3000	145,05
903,4000	165,34
903,5000	101,03
903,6000	119,73
903,7000	168,29
903,8000	115,42
903,9000	114,79
904,0000	166,89
904,1000	121,22
904,2000	101,59
904,3000	163,26
904,4000	148,52
904,5000	100,15
904,6000	139,61
904,7000	154,45
904,8000	102,82
904,9000	133,36
905,0000	159,87
905,1000	105,59
905,2000	127,05
905,3000	170,38
905,4000	109,23
905,5000	107,50
905,6000	169,81
905,7000	133,07
905,8000	104,41
905,9000	154,16
906,0000	139,69
906,1000	99,66
906,2000	148,19
906,3000	163,40
906,4000	100,45
906,5000	122,35
906,6000	167,09
906,7000	113,01
906,8000	117,03
906,9000	168,08
907,0000	118,33
907,1000	112,51
907,2000	165,17
907,3000	124,33
907,4000	100,81
907,5000	161,16
907,6000	151,51
907,7000	99,83
907,8000	136,50
907,9000	157,31
908,0000	104,14
908,1000	130,03
908,2000	170,38
908,3000	107,39
908,4000	109,06
908,5000	170,16
908,6000	129,99
908,7000	105,80
908,8000	156,73
908,9000	136,74
909,0000	99,57
909,1000	150,86
909,2000	143,61
909,3000	100,05
909,4000	144,60
909,5000	165,84
909,6000	101,30
909,7000	119,06
909,8000	168,59
909,9000	116,19
910,0000	114,35
910,1000	166,58
910,2000	122,02
910,3000	101,33
910,4000	162,58
910,5000	149,47
910,6000	100,13
910,7000	138,87
910,8000	155,50
910,9000	103,23
911,0000	132,33
911,1000	170,07
911,2000	106,20
911,3000	126,25
911,4000	170,44
911,5000	110,04
911,6000	106,92
911,7000	169,52
911,8000	134,33
911,9000	104,02
912,0000	153,11
912,1000	141,15
912,2000	99,79
912,3000	147,06
912,4000	164,32
912,5000	100,74
912,6000	121,28
912,7000	167,76
912,8000	114,25
912,9000	116,15
913,0000	167,61
913,1000	119,62
913,2000	102,04
913,3000	164,31
913,4000	125,80
913,5000	100,48
913,6000	159,96
913,7000	153,09
913,8000	99,72
913,9000	135,17
914,0000	158,60
914,1000	104,83
914,2000	128,65
914,3000	170,41
914,4000	108,30
914,5000	108,42
914,6000	170,13
914,7000	131,43
914,8000	105,20
914,9000	155,71
915,0000	138,00
915,1000	99,62
915,2000	149,79
915,3000	144,97
915,4000	100,28
915,5000	143,52
915,6000	166,51
915,7000	101,69
915,8000	118,30
915,9000	168,88
916,0000	117,16
916,1000	113,49
916,2000	165,96
916,3000	123,09
916,4000	100,99
916,5000	161,85
916,6000	150,60
916,7000	99,96
916,8000	137,71
916,9000	156,62
917,0000	103,78
917,1000	131,08
917,2000	170,24
917,3000	107,08
917,4000	124,91
917,5000	170,40
917,6000	111,25
917,7000	106,04
917,8000	169,02
917,9000	136,22
918,0000	103,26
918,1000	151,45
918,2000	143,23
918,3000	100,00
918,4000	144,93
918,5000	165,62
918,6000	101,19
918,7000	119,59
918,8000	168,46
918,9000	115,86
919,0000	114,55
919,1000	166,64
919,2000	121,83
919,3000	101,42
919,4000	162,94
919,5000	128,09
919,6000	100,21
919,7000	158,06
919,8000	155,44
919,9000	99,60
920,0000	132,52
920,1000	160,82
920,2000	106,29
920,3000	126,23
920,4000	170,40
920,5000	110,32
920,6000	106,66
920,7000	169,32
920,8000	134,98
920,9000	103,65
921,0000	152,43
921,1000	142,11
921,2000	99,89
921,3000	145,85
921,4000	165,20
921,5000	101,05
921,6000	139,01
921,7000	168,36
921,8000	103,32
921,9000	114,82
922,0000	170,07
922,1000	121,55
922,2000	110,25
922,3000	163,02
922,4000	128,23
922,5000	100,13
922,6000	158,05
922,7000	155,41
922,8000	99,65
922,9000	132,14
923,0000	161,12
923,1000	106,58
923,2000	125,64
923,3000	170,50
923,4000	110,89
923,5000	106,54
923,6000	169,33
923,7000	116,02
923,8000	103,45
923,9000	166,64
924,0000	142,93
924,1000	101,33
924,2000	145,27
924,3000	149,67
924,4000	101,26
924,5000	138,54
924,6000	168,58
924,7000	103,41
924,8000	114,45
924,9000	170,21
925,0000	122,07
925,1000	110,03
925,2000	162,66
925,3000	128,80
925,4000	100,07
925,5000	157,44
925,6000	135,88
925,7000	99,61
925,8000	151,57
925,9000	161,18
926,0000	100,00
926,1000	125,40
926,2000	165,65
926,3000	110,96
926,4000	119,45
926,5000	169,17
926,6000	115,98
926,7000	103,29
926,8000	166,26
926,9000	143,00
927,0000	101,26
927,1000	145,08
927,2000	149,77
927,3000	101,27
927,4000	138,22
927,5000	168,67
927,6000	103,58
927,7000	131,36
927,8000	170,23
927,9000	106,71
928,0000	109,92
928,1000	170,45
928,2000	128,83
928,3000	106,24
928,4000	157,27
928,5000	136,22
928,6000	99,64
928,7000	151,44
928,8000	161,46
928,9000	100,04
929,0000	125,20
929,1000	165,69
929,2000	110,95
929,3000	119,57
929,4000	169,19
929,5000	116,12
929,6000	103,36
929,7000	166,46
929,8000	122,22
929,9000	101,36
930,0000	162,65
930,1000	149,57
930,2000	100,15
930,3000	138,80
930,4000	155,81
930,5000	103,34
930,6000	131,87
930,7000	170,12
930,8000	106,49
930,9000	110,20
931,0000	170,46
931,1000	128,37
931,2000	106,44
931,3000	157,76
931,4000	135,55
931,5000	99,61
931,6000	152,01
931,7000	161,06
931,8000	99,96
931,9000	145,76
932,0000	165,34
932,1000	101,07
932,2000	120,00
932,3000	168,45
932,4000	115,64
932,5000	115,00
932,6000	167,00
932,7000	121,35
932,8000	101,60
932,9000	163,24
933,0000	148,73
933,1000	100,23
933,2000	139,80
933,3000	154,59
933,4000	102,85
933,5000	133,43
933,6000	169,87
933,7000	105,68
933,8000	111,09
933,9000	170,50
934,0000	109,41
934,1000	107,38
934,2000	169,72
934,3000	133,22
934,4000	104,34
934,5000	153,81
934,6000	140,39
934,7000	99,75
934,8000	147,89
934,9000	164,01
935,0000	100,59
935,1000	121,98
935,2000	167,49
935,3000	113,82
935,4000	116,55
935,5000	167,95
935,6000	119,21
935,7000	102,17
935,8000	164,49
935,9000	125,67
936,0000	100,54
936,1000	159,96
936,2000	153,40
936,3000	99,73
936,4000	134,98
936,5000	158,72
936,6000	104,90
936,7000	128,56
936,8000	170,51
936,9000	108,63
937,0000	108,11
937,1000	170,00
937,2000	131,85
937,3000	104,97
937,4000	155,31
937,5000	138,64
937,6000	99,67
937,7000	149,30
937,8000	163,24
937,9000	100,33
938,0000	142,73
938,1000	166,76
938,2000	101,85
938,3000	117,82
938,4000	169,35
938,5000	118,00
938,6000	112,80
938,7000	165,42
938,8000	124,20
938,9000	100,90
939,0000	161,37
939,1000	151,47
939,2000	99,90
939,3000	136,82
939,4000	157,35
939,5000	104,12
939,6000	130,54
939,7000	170,45
939,8000	107,24
939,9000	109,60
940,0000	170,43
940,1000	111,55
940,2000	106,05
940,3000	169,14
940,4000	136,62
940,5000	103,24
940,6000	151,35
940,7000	143,31
940,8000	100,03
940,9000	145,03
941,0000	165,64
941,1000	101,28
941,2000	119,44
941,3000	168,63
941,4000	116,15
941,5000	114,39
941,6000	166,68
941,7000	121,88
941,8000	101,40
941,9000	162,86
942,0000	149,81
942,1000	100,10
942,2000	157,64
942,3000	155,95
942,4000	99,64
942,5000	131,91
942,6000	161,22
942,7000	106,58
942,8000	125,55
942,9000	170,48
943,0000	110,60
943,1000	106,60
943,2000	169,42
943,3000	135,30
943,4000	103,61
943,5000	152,40
943,6000	142,22
943,7000	99,98
943,8000	145,82
943,9000	165,27
944,0000	101,11
944,1000	120,26
944,2000	168,27
944,3000	103,13
944,4000	115,29
944,5000	170,09
944,6000	120,84
944,7000	111,00
944,8000	163,83
944,9000	126,96
945,0000	100,48
945,1000	159,37
945,2000	154,04
945,3000	99,71
945,4000	134,18
945,5000	159,41
945,6000	105,33
945,7000	127,88
945,8000	170,63
945,9000	108,98
946,0000	107,88
946,1000	170,00
946,2000	113,27
946,3000	104,92
946,4000	168,24
946,5000	138,72
946,6000	102,47
946,7000	149,34
946,8000	145,38
946,9000	100,30
947,0000	142,83
947,1000	166,63
947,2000	101,83
947,3000	118,03
947,4000	169,23
947,5000	117,64
947,6000	113,29
947,7000	165,87
947,8000	123,42
947,9000	101,15
948,0000	162,07
948,1000	150,49
948,2000	100,01
948,3000	157,16
948,4000	156,19
948,5000	99,63
948,6000	131,61
948,7000	161,37
948,8000	106,71
948,9000	125,57
949,0000	170,54
949,1000	110,51
949,2000	106,62
949,3000	169,47
949,4000	134,85
949,5000	103,91
949,6000	152,98
949,7000	141,44
949,8000	99,86
949,9000	146,85
950,0000	164,70
950,1000	100,80
950,2000	121,27
950,3000	167,84
950,4000	102,68
950,5000	116,12
950,6000	169,83
950,7000	119,75
950,8000	111,81
950,9000	164,65
951,0000	125,59
951,1000	100,67
951,2000	160,33
951,3000	152,75
951,4000	99,83
951,5000	135,89
951,6000	158,45
951,7000	104,69
951,8000	129,37
951,9000	170,59
952,0000	108,05
952,1000	108,74
952,2000	170,21
952,3000	131,01
952,4000	105,33
952,5000	168,55
952,6000	138,26
952,7000	102,71
952,8000	149,87
952,9000	144,97
953,0000	100,24
953,1000	143,67
953,2000	166,57
953,3000	101,78
953,4000	118,38
953,5000	169,23
953,6000	117,58
953,7000	113,38
953,8000	165,90
953,9000	123,57
954,0000	101,08
954,1000	161,88
954,2000	151,07
954,3000	99,97
954,4000	137,58
954,5000	156,88
954,6000	99,64
954,7000	131,08
954,8000	161,84
954,9000	107,15
955,0000	124,82
955,1000	170,51
955,2000	111,40
955,3000	106,13
955,4000	169,17
955,5000	136,43
955,6000	103,26
955,7000	151,42
955,8000	143,50
955,9000	100,06
956,0000	145,12
956,1000	165,64
956,2000	101,27
956,3000	119,61
956,4000	168,61
956,5000	103,57
956,6000	114,38
956,7000	170,26
956,8000	122,13
956,9000	110,00
957,0000	162,65
957,1000	129,02
957,2000	100,21
957,3000	157,69
957,4000	156,22
957,5000	99,69
957,6000	131,66
957,7000	161,67
957,8000	106,92
957,9000	125,22
958,0000	170,54
958,1000	111,14
958,2000	106,13
958,3000	169,13
958,4000	135,95
958,5000	103,33
958,6000	166,53
958,7000	143,09
958,8000	101,28
958,9000	144,90
959,0000	150,28
959,1000	101,38
959,2000	138,13
959,3000	168,77
959,4000	103,68
959,5000	114,24
959,6000	170,32
959,7000	122,22
959,8000	109,88
959,9000	162,63
960,0000	128,92
960,1000	100,12
960,2000	157,59
960,3000	155,91
960,4000	99,63
960,5000	131,79
960,6000	161,39
960,7000	100,02
960,8000	125,45
960,9000	165,53
961,0000	110,70
961,1000	119,77
961,2000	169,30
961,3000	116,11
961,4000	103,48
961,5000	166,86
961,6000	142,43
961,7000	101,46
961,8000	145,72
961,9000	149,25
962,0000	101,12
962,1000	139,09
962,2000	168,54
962,3000	103,28
962,4000	114,81
962,5000	170,18
962,6000	121,49
962,7000	110,53
962,8000	170,57
962,9000	127,98
963,0000	106,80
963,1000	158,38
963,2000	135,01
963,3000	99,71
963,4000	152,85
963,5000	160,48
963,6000	99,89
963,7000	126,51
963,8000	164,92
963,9000	109,87
964,0000	120,96
964,1000	169,74
964,2000	114,59
964,3000	104,27
964,4000	167,55
964,5000	140,92
964,6000	101,93
964,7000	147,33
964,8000	147,54
964,9000	100,54
965,0000	141,17
965,1000	153,63
965,2000	102,51
965,3000	134,65
965,4000	169,86
965,5000	105,30
965,6000	111,98
965,7000	170,66
965,8000	125,62
965,9000	108,23
966,0000	160,41
966,1000	132,21
966,2000	99,78
966,3000	155,04
966,4000	158,69
966,5000	99,80
966,6000	128,99
966,7000	163,37
966,8000	100,43
966,9000	122,95
967,0000	167,04
967,1000	112,83
967,2000	117,70
967,3000	168,64
967,4000	117,99
967,5000	102,76
967,6000	165,55
967,7000	145,25
967,8000	100,95
967,9000	143,53
968,0000	151,58
968,1000	101,77
968,2000	136,82
968,3000	169,22
968,4000	104,13
968,5000	113,42
968,6000	170,40
968,7000	123,29
968,8000	109,35
968,9000	170,40
969,0000	129,72
969,1000	106,02
969,2000	157,08
969,3000	136,65
969,4000	99,67
969,5000	151,51
969,6000	161,59
969,7000	100,07
969,8000	125,38
969,9000	165,77
970,0000	110,99
970,1000	119,68
970,2000	169,38
970,3000	115,99
970,4000	103,56
970,5000	166,83
970,6000	142,87
970,7000	101,52
970,8000	145,94
970,9000	149,19
971,0000	100,23
971,1000	139,36
971,2000	155,54
971,3000	103,27
971,4000	132,54
971,5000	170,15
971,6000	106,26
971,7000	110,58
971,8000	170,54
971,9000	127,99
972,0000	106,75
972,1000	158,53
972,2000	134,83
972,3000	99,68
972,4000	153,00
972,5000	160,38
972,6000	99,90
972,7000	126,61
972,8000	164,95
972,9000	110,04
973,0000	120,78
973,1000	168,15
973,2000	114,99
973,3000	115,51
973,4000	167,37
973,5000	120,75
973,6000	101,77
973,7000	163,63
973,8000	148,30
973,9000	100,33
974,0000	140,30
974,1000	154,46
974,2000	102,87
974,3000	133,78
974,4000	170,10
974,5000	105,78
974,6000	111,31
974,7000	170,70
974,8000	126,50
974,9000	107,52
975,0000	159,51
975,1000	133,32
975,2000	104,43
975,3000	154,16
975,4000	140,11
975,5000	99,79
975,6000	148,28
975,7000	163,89
975,8000	100,62
975,9000	122,35
976,0000	167,42
976,1000	113,49
976,2000	116,99
976,3000	168,27
976,4000	118,97
976,5000	102,37
976,6000	164,98
976,7000	146,01
976,8000	100,85
976,9000	142,75
977,0000	152,41
977,1000	102,11
977,2000	136,26
977,3000	158,11
977,4000	104,53
977,5000	129,95
977,6000	170,64
977,7000	107,85
977,8000	108,96
977,9000	170,40
978,0000	130,54
978,1000	105,61
978,2000	156,31
978,3000	137,41
978,4000	99,71
978,5000	150,71
978,6000	162,27
978,7000	100,17
978,8000	124,69
978,9000	166,10
979,0000	111,31
979,1000	119,41
979,2000	168,88
979,3000	116,42
979,4000	114,32
979,5000	166,69
979,6000	121,98
979,7000	101,43
979,8000	162,96
979,9000	149,37
980,0000	100,22
980,1000	139,47
980,2000	155,37
980,3000	103,16
980,4000	133,14
980,5000	170,09
980,6000	105,84
980,7000	111,15
980,8000	170,61
980,9000	126,75
981,0000	107,45
981,1000	159,45
981,2000	133,53
981,3000	104,47
981,4000	154,31
981,5000	140,15
981,6000	99,77
981,7000	148,42
981,8000	163,76
981,9000	100,59
982,0000	122,72
982,1000	167,26
982,2000	113,08
982,3000	117,57
982,4000	168,53
982,5000	118,44
982,6000	102,71
982,7000	165,58
982,8000	145,28
982,9000	100,91
983,0000	143,38
983,1000	151,35
983,2000	101,65
983,3000	137,29
983,4000	157,18
983,5000	104,02
983,6000	130,63
983,7000	170,41
983,8000	107,18
983,9000	109,60
984,0000	170,49
984,1000	129,43
984,2000	106,18
984,3000	157,53
984,4000	136,09
984,5000	99,71
984,6000	152,03
984,7000	161,32
984,8000	100,06
984,9000	125,89
985,0000	165,45
985,1000	110,55
985,2000	120,30
985,3000	169,64
985,4000	115,26
985,5000	115,48
985,6000	167,44
985,7000	120,70
985,8000	101,87
985,9000	164,10
986,0000	147,61
986,1000	100,52
986,2000	141,02
986,3000	153,93
986,4000	102,61
986,5000	134,60
986,6000	169,87
986,7000	105,31
986,8000	111,95
986,9000	170,73
987,0000	125,73
987,1000	108,16
987,2000	160,66
987,3000	131,87
987,4000	99,83
987,5000	155,36
987,6000	138,81
987,7000	99,75
987,8000	149,54
987,9000	163,09
988,0000	100,36
988,1000	123,66
988,2000	166,61
988,3000	112,06
988,4000	118,58
988,5000	168,95
988,6000	117,06
988,7000	103,13
988,8000	166,41
988,9000	143,51
989,0000	101,29
989,1000	145,12
989,2000	149,80
989,3000	101,31
989,4000	138,80
989,5000	155,55
989,6000	103,28
989,7000	132,58
989,8000	170,25
989,9000	106,18
990,0000	110,84
990,1000	170,74
990,2000	127,23
990,3000	107,21
990,4000	159,07
990,5000	133,90
990,6000	99,74
990,7000	153,78
990,8000	159,73
990,9000	99,79
991,0000	127,67
991,1000	164,17
991,2000	109,05
991,3000	122,06
991,4000	170,15
991,5000	113,61
991,6000	116,95
991,7000	168,30
991,8000	119,00
991,9000	102,48
992,0000	165,17
992,1000	146,02
992,2000	100,83
992,3000	142,86
992,4000	152,06
992,5000	101,89
992,6000	136,59
992,7000	169,28
992,8000	104,26
992,9000	113,35
993,0000	170,57
993,1000	123,51
993,2000	109,36
993,3000	162,11
993,4000	129,63
993,5000	100,11
993,6000	157,39
993,7000	136,25
993,8000	99,72
993,9000	151,83
994,0000	161,34
994,1000	100,05
994,2000	126,00
994,3000	165,28
994,4000	110,19
994,5000	120,77
994,6000	169,75
994,7000	114,99
994,8000	104,13
994,9000	167,50
995,0000	141,21
995,1000	102,00
995,2000	147,73
995,3000	147,44
995,4000	100,72
995,5000	141,45
995,6000	167,60
995,7000	102,36
995,8000	134,91
995,9000	169,66
996,0000	104,98
996,1000	112,31
996,2000	170,73
996,3000	125,22
996,4000	108,20
996,5000	160,54
996,6000	131,87
996,7000	99,87
996,8000	155,54
996,9000	158,24
997,0000	99,69
997,1000	129,40
997,2000	163,05
997,3000	108,00
997,4000	123,64
997,5000	170,38
997,6000	112,22
997,7000	105,65
997,8000	168,81
997,9000	117,68
998,0000	102,88
998,1000	165,94
998,2000	144,55
998,3000	101,19
998,4000	144,64
998,5000	150,80
998,6000	101,55
998,7000	138,03
998,8000	168,95
998,9000	103,86
999,0000	114,09
999,1000	170,42
999,2000	122,58
999,3000	109,87
999,4000	162,61
999,5000	129,02
999,6000	100,13
999,7000	157,70
999,8000	135,89
999,9000	99,65
1000,0000	152,22
1000,1000	161,09
1000,2000	100,02
1000,3000	126,15
1000,4000	165,38
1000,5000	110,41
1000,6000	120,36
1000,7000	169,63
1000,8000	115,55
1000,9000	103,84
1001,0000	167,33
1001,1000	141,71
1001,2000	101,80
1001,3000	146,84
1001,4000	148,52
1001,5000	100,94
1001,6000	140,31
1001,7000	168,12
1001,8000	102,92
1001,9000	133,56
1002,0000	170,02
1002,1000	105,82
1002,2000	111,21
1002,3000	170,74
1002,4000	127,06
1002,5000	107,32
1002,6000	159,35
1002,7000	133,64
1002,8000	99,77
1002,9000	154,04
1003,0000	159,63
1003,1000	99,86
1003,2000	127,86
1003,3000	164,15
1003,4000	109,09
1003,5000	122,03
1003,6000	170,04
1003,7000	113,81
1003,8000	104,62
1003,9000	168,12
1004,0000	119,29
1004,1000	102,24
1004,2000	164,73
1004,3000	146,60
1004,4000	100,62
1004,5000	141,98
1004,6000	152,82
1004,7000	102,19
1004,8000	135,46
1004,9000	169,66
1005,0000	104,85
1005,1000	112,50
1005,2000	170,64
1005,3000	124,70
1005,4000	108,70
1005,5000	161,30
1005,6000	131,03
1005,7000	99,93
1005,8000	156,08
1005,9000	157,84
1006,0000	99,75
1006,1000	150,32
1006,2000	162,51
1006,3000	100,20
1006,4000	124,23
1006,5000	166,31
1006,6000	111,62
1006,7000	119,08
1006,8000	169,24
1006,9000	116,69
1007,0000	103,39
1007,1000	166,61
1007,2000	143,10
1007,3000	101,46
1007,4000	145,97
1007,5000	148,73
1007,6000	100,93
1007,7000	140,02
1007,8000	168,10
1007,9000	102,75
1008,0000	115,99
1008,1000	169,96
1008,2000	105,37
1008,3000	111,84
1008,4000	170,69
1008,5000	125,69
1008,6000	108,09
1008,7000	160,51
1008,8000	131,83
1008,9000	99,89
1009,0000	155,83
1009,1000	157,85
1009,2000	99,73
1009,3000	130,25
1009,4000	162,55
1009,5000	107,43
1009,6000	124,56
1009,7000	170,57
1009,8000	111,38
1009,9000	106,33
1010,0000	169,45
1010,1000	116,20
1010,2000	103,70
1010,3000	167,07
1010,4000	142,33
1010,5000	101,73
1010,6000	146,61
1010,7000	148,38
1010,8000	100,89
1010,9000	140,48
1011,0000	167,94
1011,1000	102,60
1011,2000	116,52
1011,3000	169,95
1011,4000	119,55
1011,5000	112,08
1011,6000	164,88
1011,7000	125,02
1011,8000	100,78
1011,9000	161,16
1012,0000	151,79
1012,1000	99,90
1012,2000	156,37
1012,3000	157,27
1012,4000	99,67
1012,5000	131,02
1012,6000	161,78
1012,7000	106,80
1012,8000	125,30
1012,9000	170,55
1013,0000	110,78
1013,1000	106,67
1013,2000	169,58
1013,3000	135,00
1013,4000	104,04
1013,5000	153,48
1013,6000	141,10
1013,7000	99,91
1013,8000	147,91
1013,9000	164,33
1014,0000	100,67
1014,1000	122,20
1014,2000	167,47
1014,3000	102,26
1014,4000	117,22
1014,5000	169,62
1014,6000	118,56
1014,7000	112,74
1014,8000	165,55
1014,9000	124,28
1015,0000	101,02
1015,1000	161,76
1015,2000	151,26
1015,3000	99,94
1015,4000	137,59
1015,5000	156,69
1015,6000	103,83
1015,7000	131,62
1015,8000	170,38
1015,9000	106,71
1016,0000	110,32
1016,1000	170,69
1016,2000	128,19
1016,3000	106,92
1016,4000	169,76
1016,5000	134,32
1016,6000	104,19
1016,7000	153,76
1016,8000	140,92
1016,9000	99,90
1017,0000	147,90
1017,1000	164,18
1017,2000	100,68
1017,3000	122,19
1017,4000	167,49
1017,5000	113,41
1017,6000	117,24
1017,7000	168,40
1017,8000	118,60
1017,9000	102,48
1018,0000	165,39
1018,1000	145,24
1018,2000	100,90
1018,3000	143,78
1018,4000	151,22
1018,5000	99,95
1018,6000	137,41
1018,7000	156,66
1018,8000	103,79
1018,9000	131,32
1019,0000	170,55
1019,1000	106,98
1019,2000	110,08
1019,3000	170,69
1019,4000	128,48
1019,5000	106,81
1019,6000	158,40
1019,7000	135,04
1019,8000	99,73
1019,9000	153,29
1020,0000	160,14
1020,1000	99,90
1020,2000	127,17
1020,3000	164,48
1020,4000	100,78
1020,5000	121,86
1020,6000	167,67
1020,7000	113,69
1020,8000	116,80
1020,9000	168,18
1021,0000	118,85
1021,1000	102,51
1021,2000	165,25
1021,3000	145,72
1021,4000	100,78
1021,5000	143,19
1021,6000	151,48
1021,7000	101,68
1021,8000	137,17
1021,9000	169,23
1022,0000	103,96
1022,1000	113,84
1022,2000	170,49
1022,3000	122,47
1022,4000	110,09
1022,5000	170,71
1022,6000	128,32
1022,7000	106,82
1022,8000	158,52
1022,9000	134,74
1023,0000	99,74
1023,1000	153,24
1023,2000	160,23
1023,3000	99,87
1023,4000	127,63
1023,5000	164,22
1023,6000	109,03
1023,7000	122,29
1023,8000	170,14
1023,9000	113,20
1024,0000	105,18
1024,1000	168,66
1024,2000	138,15
1024,3000	102,84
1024,4000	150,38
1024,5000	144,62
1024,6000	101,12
1024,7000	144,46
1024,8000	150,40
1024,9000	101,37
1025,0000	138,78
1025,1000	168,64
1025,2000	103,35
1025,3000	115,28
1025,4000	170,37
1025,5000	121,11
1025,6000	110,96
1025,7000	164,00
1025,8000	126,63
1025,9000	100,57
1026,0000	160,03
1026,1000	153,38
1026,2000	99,81
1026,3000	135,49
1026,4000	158,49
1026,5000	104,71
1026,6000	129,37
1026,7000	162,83
1026,8000	107,70
1026,9000	124,37
1027,0000	170,59
1027,1000	111,49
1027,2000	106,10
1027,3000	169,27
1027,4000	136,38
1027,5000	103,57
1027,6000	152,19
1027,7000	142,44
1027,8000	99,95
1027,9000	146,70
1028,0000	164,88
1028,1000	100,94
1028,2000	121,34
1028,3000	168,07
1028,4000	114,30
1028,5000	116,61
1028,6000	168,24
1028,7000	119,05
1028,8000	112,36
1028,9000	165,25
1029,0000	124,79
1029,1000	100,93
1029,2000	161,39
1029,3000	151,79
1029,4000	100,00
1029,5000	137,60
1029,6000	156,84
1029,7000	103,84
1029,8000	131,50
1029,9000	170,55
1030,0000	106,81
1030,1000	110,11
1030,2000	170,70
1030,3000	128,13
1030,4000	107,02
1030,5000	159,07
1030,6000	134,10
1030,7000	99,72
1030,8000	153,85
1030,9000	140,52
1031,0000	99,81
1031,1000	148,46
1031,2000	163,87
1031,3000	100,58
1031,4000	122,85
1031,5000	167,08
1031,6000	112,75
1031,7000	117,82
1031,8000	168,76
1031,9000	117,68
1032,0000	102,92
1032,1000	166,32
1032,2000	143,68
1032,3000	101,27
1032,4000	145,18
1032,5000	149,66
1032,6000	101,22
1032,7000	139,40
1032,8000	155,14
1032,9000	103,10
1033,0000	133,66
1033,1000	170,11
1033,2000	105,66
1033,3000	111,65
1033,4000	170,79
1033,5000	125,81
1033,6000	108,09
1033,7000	160,70
1033,8000	131,52
1033,9000	99,87
1034,0000	155,99
1034,1000	157,61
1034,2000	99,73
1034,3000	130,62
1034,4000	162,18
1034,5000	107,23
1034,6000	124,97
1034,7000	170,72
1034,8000	110,87
1034,9000	120,01
1035,0000	169,61
1035,1000	115,29
1035,2000	103,90
1035,3000	167,45
1035,4000	141,29
1035,5000	101,92
1035,6000	147,64
1035,7000	147,05
1035,8000	100,63
1035,9000	141,93
1036,0000	167,38
1036,1000	102,21
1036,2000	117,58
1036,3000	169,52
1036,4000	117,95
1036,5000	113,24
1036,6000	166,06
1036,7000	123,14
1036,8000	101,30
1036,9000	162,62
