Winkelposition, Messreihe #1
Zeit ( s )	Winkelposition ( rad )
57,4000	0,170
57,5000	-0,716
57,6000	-1,690
57,7000	-0,110
57,8000	-0,163
57,9000	-1,759
58,0000	-0,554
58,1000	0,173
58,2000	-1,536
58,3000	-1,073
58,4000	0,237
58,5000	-1,054
58,6000	-1,524
58,7000	0,075
58,8000	-0,470
58,9000	-1,756
59,0000	-0,278
59,1000	0,009
59,2000	-1,701
59,3000	-0,770
59,4000	0,232
59,5000	-1,362
59,6000	-1,277
59,7000	0,196
59,8000	-0,814
59,9000	-1,651
60,0000	-0,053
60,1000	-0,237
60,2000	-1,767
60,3000	-0,474
60,4000	0,138
60,5000	-1,590
60,6000	-0,994
60,7000	0,243
60,8000	-1,145
60,9000	-1,461
61,0000	0,115
61,1000	-0,559
61,2000	-1,737
61,3000	-0,215
61,4000	-0,044
61,5000	-1,726
61,6000	-0,694
61,7000	0,220
61,8000	-1,426
61,9000	-1,205
62,0000	0,217
62,1000	-0,905
62,2000	-1,607
62,3000	-0,002
62,4000	-0,319
62,5000	-1,769
62,6000	-0,401
62,7000	0,099
62,8000	-1,637
62,9000	-0,911
63,0000	0,247
63,1000	-1,232
63,2000	-1,393
63,3000	0,151
63,4000	-0,655
63,5000	-1,709
63,6000	-0,143
63,7000	-0,121
63,8000	-1,750
63,9000	-0,598
64,0000	0,192
64,1000	-1,503
64,2000	-1,112
64,3000	0,234
64,4000	-1,015
64,5000	-1,546
64,6000	0,057
64,7000	-0,424
64,8000	-1,761
64,9000	-0,306
65,0000	0,038
65,1000	-1,685
65,2000	-0,798
65,3000	0,239
65,4000	-1,337
65,5000	-1,299
65,6000	0,190
65,7000	-0,789
65,8000	-1,659
65,9000	-0,058
66,0000	-0,234
66,1000	-1,766
66,2000	-0,473
66,3000	0,140
66,4000	-1,593
66,5000	-0,980
66,6000	0,247
66,7000	-1,159
66,8000	-1,444
66,9000	0,129
67,0000	-0,591
67,1000	-1,728
67,2000	-0,184
67,3000	-0,075
67,4000	-1,739
67,5000	-0,642
67,6000	0,206
67,7000	-1,473
67,8000	-1,150
67,9000	0,228
68,0000	-0,972
68,1000	-1,566
68,2000	0,042
68,3000	-0,396
68,4000	-1,764
68,5000	-0,324
68,6000	0,049
68,7000	-1,678
68,8000	-0,817
68,9000	0,242
69,0000	-1,324
69,1000	-1,310
69,2000	0,187
69,3000	-0,773
69,4000	-1,665
69,5000	-0,068
69,6000	-0,217
69,7000	-1,766
69,8000	-0,493
69,9000	0,151
70,0000	-1,577
70,1000	-1,005
70,2000	0,245
70,3000	-1,129
70,4000	-1,467
70,5000	0,115
70,6000	-0,554
70,7000	-1,737
70,8000	-0,209
70,9000	-0,050
71,0000	-1,731
71,1000	-0,674
71,2000	0,215
71,3000	-1,445
71,4000	-1,178
71,5000	0,223
71,6000	-0,939
71,7000	-1,585
71,8000	0,027
71,9000	-0,364
72,0000	-1,767
72,1000	-0,352
72,2000	0,068
72,3000	-1,662
72,4000	-0,855
72,5000	0,245
72,6000	-1,288
72,7000	-1,338
72,8000	0,178
72,9000	-0,735
73,0000	-1,678
73,1000	-0,086
73,2000	-0,188
73,3000	-1,762
73,4000	-0,514
73,5000	0,160
73,6000	-1,561
73,7000	-1,032
73,8000	0,243
73,9000	-1,103
74,0000	-1,486
74,1000	0,101
74,2000	-0,520
74,3000	-1,747
74,4000	-0,234
74,5000	-0,027
74,6000	-1,720
74,7000	-0,715
74,8000	0,223
74,9000	-1,411
75,0000	-1,217
75,1000	0,215
75,2000	-0,888
75,3000	-1,615
75,4000	-0,005
75,5000	-0,313
75,6000	-1,769
75,7000	-0,401
75,8000	0,097
75,9000	-1,637
76,0000	-0,905
76,1000	0,245
76,2000	-1,236
76,3000	-1,390
76,4000	0,154
76,5000	-0,663
76,6000	-1,709
76,7000	-0,143
76,8000	-0,124
76,9000	-1,751
77,0000	-0,591
77,1000	0,185
77,2000	-1,511
77,3000	-1,106
77,4000	0,236
77,5000	-1,029
77,6000	-1,539
77,7000	0,063
77,8000	-0,438
77,9000	-1,759
78,0000	-0,298
78,1000	0,027
78,2000	-1,690
78,3000	-0,795
78,4000	0,236
78,5000	-1,340
78,6000	-1,294
78,7000	0,192
78,8000	-0,796
78,9000	-1,659
79,0000	-0,060
79,1000	-0,234
79,2000	-1,767
79,3000	-0,476
79,4000	0,138
79,5000	-1,591
79,6000	-0,991
79,7000	0,243
79,8000	-1,148
79,9000	-1,456
80,0000	0,118
80,1000	-0,570
80,2000	-1,734
80,3000	-0,198
80,4000	-0,071
80,5000	-1,736
80,6000	-0,660
80,7000	0,207
80,8000	-1,461
80,9000	-1,170
81,0000	0,223
81,1000	-0,953
81,2000	-1,582
81,3000	0,027
81,4000	-0,372
81,5000	-1,767
81,6000	-0,352
81,7000	0,063
81,8000	-1,667
81,9000	-0,847
82,0000	0,242
82,1000	-1,293
82,2000	-1,337
82,3000	0,176
82,4000	-0,741
82,5000	-1,679
82,6000	-0,090
82,7000	-0,192
82,8000	-1,762
82,9000	-0,518
83,0000	0,159
83,1000	-1,563
83,2000	-1,029
83,3000	0,242
83,4000	-1,109
83,5000	-1,484
83,6000	0,102
83,7000	-0,531
83,8000	-1,744
83,9000	-0,228
84,0000	-0,036
84,1000	-1,725
84,2000	-0,699
84,3000	0,220
84,4000	-1,426
84,5000	-1,205
84,6000	0,217
84,7000	-0,903
84,8000	-1,602
84,9000	0,008
85,0000	-0,333
85,1000	-1,767
85,2000	-0,380
85,3000	0,085
85,4000	-1,651
85,5000	-0,878
85,6000	0,245
85,7000	-1,266
85,8000	-1,360
85,9000	0,167
86,0000	-0,702
86,1000	-1,692
86,2000	-0,108
86,3000	-0,162
86,4000	-1,758
86,5000	-0,542
86,6000	0,173
86,7000	-1,544
86,8000	-1,049
86,9000	0,242
87,0000	-1,090
87,1000	-1,492
87,2000	0,099
87,3000	-0,520
87,4000	-1,745
87,5000	-0,229
87,6000	-0,030
87,7000	-1,723
87,8000	-0,696
87,9000	0,220
88,0000	-1,428
88,1000	-1,194
88,2000	0,221
88,3000	-0,917
88,4000	-1,596
88,5000	0,017
88,6000	-0,350
88,7000	-1,769
88,8000	-0,363
88,9000	0,075
89,0000	-1,659
89,1000	-0,856
89,2000	0,245
89,3000	-1,290
89,4000	-1,337
89,5000	0,178
89,6000	-0,734
89,7000	-1,679
89,8000	-0,088
89,9000	-0,182
